ID,price,bathrooms,bedrooms,square_feet,latitude,longitude,category,has_photo,state
7295,1638,2.0,2,1088,39.0459,-104.8179,housing/rent/apartment,Yes,CO
7296,725,1.0,2,1088,36.116,-95.9281,housing/rent/apartment,Thumbnail,OK
7297,675,2.0,2,1088,33.4102,-90.8945,housing/rent/apartment,Thumbnail,MS
7298,1945,1.0,3,1089,45.5091,-122.6449,housing/rent/apartment,Thumbnail,OR
7300,2320,2.0,2,1090,39.7673,-105.0151,housing/rent/apartment,Thumbnail,CO
7301,2300,1.0,1,1090,40.918,-73.7837,housing/rent/apartment,Thumbnail,NY
7302,2119,2.0,2,1090,47.5582,-122.0044,housing/rent/apartment,Thumbnail,WA
7303,1879,2.0,2,1090,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
7305,2219,2.0,2,1091,39.1088,-77.2384,housing/rent/apartment,Thumbnail,MD
7307,1195,2.0,2,1091,39.1912,-84.4615,housing/rent/apartment,Thumbnail,OH
7308,1650,1.0,2,1092,45.4851,-122.8349,housing/rent/apartment,Thumbnail,OR
7310,875,2.0,2,1092,48.2469,-101.3017,housing/rent/apartment,Thumbnail,ND
7312,2240,2.0,2,1093,47.7046,-122.1989,housing/rent/apartment,Thumbnail,WA
7313,2047,2.0,2,1093,40.4367,-74.2268,housing/rent/apartment,Thumbnail,NJ
7315,1694,2.0,2,1093,39.8502,-104.9699,housing/rent/apartment,Thumbnail,CO
7317,800,1.5,2,1093,33.7848,-84.3922,housing/rent/apartment,Thumbnail,GA
7318,3942,2.0,2,1094,34.0263,-118.4732,housing/rent/apartment,Yes,CA
7319,2220,2.0,2,1094,39.1649,-76.7156,housing/rent/apartment,Thumbnail,MD
7322,1025,2.0,2,1094,40.297,-79.9152,housing/rent/apartment,Thumbnail,PA
7324,1645,2.0,2,1095,39.5255,-76.4321,housing/rent/apartment,Thumbnail,MD
7326,1217,1.5,2,1095,32.7192,-97.1513,housing/rent/apartment,Yes,TX
7327,1095,2.0,2,1095,47.9179,-97.0658,housing/rent/apartment,Thumbnail,ND
7328,1040,2.0,2,1095,36.0703,-79.7719,housing/rent/apartment,Thumbnail,NC
7329,975,2.0,2,1095,43.4498,-88.6305,housing/rent/apartment,Thumbnail,WI
7330,1450,2.0,2,1096,26.1634,-80.1467,housing/rent/apartment,Thumbnail,FL
7331,1225,2.0,2,1096,47.4608,-122.2095,housing/rent/apartment,Thumbnail,WA
7332,1225,2.0,2,1096,47.3866,-122.2109,housing/rent/apartment,Thumbnail,WA
7333,1135,2.0,2,1096,39.05,-84.3439,housing/rent/apartment,Yes,OH
7335,2183,2.0,2,1097,42.9442,-71.5194,housing/rent/apartment,Thumbnail,NH
7336,2150,2.0,3,1097,47.5892,-122.0343,housing/rent/apartment,Thumbnail,WA
7338,1619,2.0,2,1097,38.8862,-104.7389,housing/rent/apartment,Yes,CO
7339,1480,2.0,2,1097,35.7695,-78.7966,housing/rent/apartment,Thumbnail,NC
7340,1061,1.5,1,1097,34.2027,-84.0733,housing/rent/apartment,Yes,GA
7341,1850,2.0,2,1098,39.0747,-76.7017,housing/rent/apartment,Yes,MD
7344,1600,1.0,1,1098,39.7789,-104.7545,housing/rent/apartment,Thumbnail,CO
7346,1194,2.5,2,1098,35.7585,-78.7783,housing/rent/apartment,Thumbnail,NC
7347,1184,2.5,2,1098,35.7585,-78.7783,housing/rent/apartment,Thumbnail,NC
7349,3179,2.0,2,1099,42.3362,-71.1037,housing/rent/apartment,Thumbnail,MA
7351,6200,1.0,1,1100,34.0806,-118.4029,housing/rent/apartment,Thumbnail,CA
7352,3800,2.0,2,1100,42.7234,-83.1474,housing/rent/apartment,Thumbnail,MI
7354,3500,2.0,3,1100,42.328,-71.071,housing/rent/apartment,Thumbnail,MA
7356,3200,1.0,2,1100,36.9873,-122.016,housing/rent/apartment,Thumbnail,CA
7357,3000,1.5,2,1100,42.2711,-83.745,housing/rent/apartment,Thumbnail,MI
7358,3000,2.0,2,1100,40.918,-73.7837,housing/rent/apartment,Thumbnail,NY
7359,2925,2.0,2,1100,40.7462,-74.0349,housing/rent/apartment,Thumbnail,NJ
7360,2905,2.0,2,1100,34.0308,-118.3974,housing/rent/apartment,Thumbnail,CA
7361,2900,1.0,2,1100,34.0075,-118.3941,housing/rent/apartment,Thumbnail,CA
7363,2895,1.0,2,1100,34.0314,-118.4885,housing/rent/apartment,Yes,CA
7364,2799,2.0,2,1100,47.5988,-122.1507,housing/rent/apartment,Thumbnail,WA
7365,2700,1.0,1,1100,34.0948,-118.3699,housing/rent/apartment,Thumbnail,CA
7366,2630,2.0,2,1100,40.2206,-74.7174,housing/rent/apartment,No,NJ
7367,2450,2.0,2,1100,33.8,-117.8367,housing/rent/apartment,Thumbnail,CA
7368,2350,2.0,3,1100,32.7876,-117.1265,housing/rent/apartment,Thumbnail,CA
7369,2200,1.0,2,1100,42.418,-71.1669,housing/rent/apartment,Yes,MA
7370,2155,1.5,2,1100,34.1913,-118.4575,housing/rent/apartment,Thumbnail,CA
7371,1995,2.0,2,1100,47.6794,-117.4018,housing/rent/apartment,Thumbnail,WA
7373,1895,1.0,3,1100,45.5091,-122.6449,housing/rent/apartment,Thumbnail,OR
7374,1850,1.0,3,1100,42.0876,-71.025,housing/rent/apartment,Thumbnail,MA
7375,1810,2.0,2,1100,34.2106,-118.6151,housing/rent/apartment,Thumbnail,CA
7377,1800,1.0,1,1100,33.9239,-117.6129,housing/rent/apartment,Thumbnail,CA
7379,1750,1.0,2,1100,38.6121,-90.2914,housing/rent/apartment,Thumbnail,MO
7381,1699,1.5,3,1100,37.53,-77.477,housing/rent/apartment,Thumbnail,VA
7386,1550,1.0,2,1100,40.58,-74.4155,housing/rent/apartment,Thumbnail,NJ
7387,1550,1.0,2,1100,44.4872,-73.2278,housing/rent/apartment,Thumbnail,VT
7388,1525,1.0,2,1100,41.6977,-71.1501,housing/rent/apartment,Thumbnail,MA
7390,1525,1.0,3,1100,43.0724,-89.4003,housing/rent/apartment,Thumbnail,WI
7391,1495,1.0,2,1100,33.5178,-112.0848,housing/rent/apartment,Thumbnail,AZ
7392,1490,1.0,3,1100,43.0724,-89.4003,housing/rent/apartment,Thumbnail,WI
7393,1465,2.0,2,1100,61.1723,-149.8414,housing/rent/apartment,Thumbnail,AK
7394,1450,2.0,2,1100,27.7873,-82.6772,housing/rent/apartment,Thumbnail,FL
7395,1400,2.0,3,1100,30.5118,-97.6873,housing/rent/apartment,Thumbnail,TX
7396,1399,2.0,2,1100,42.7449,-83.0073,housing/rent/apartment,Thumbnail,MI
7398,1350,2.5,3,1100,44.8424,-123.1863,housing/rent/apartment,Thumbnail,OR
7399,1349,1.0,2,1100,39.1471,-86.5136,housing/rent/apartment,Thumbnail,IN
7401,1300,1.0,2,1100,38.6274,-90.304,housing/rent/apartment,Thumbnail,MO
7402,1300,1.0,2,1100,40.7061,-111.9048,housing/rent/apartment,Thumbnail,UT
7403,1275,2.0,2,1100,41.5506,-72.0272,housing/rent/apartment,Thumbnail,CT
7404,1265,2.0,2,1100,42.7509,-73.6189,housing/rent/apartment,Thumbnail,NY
7405,1250,2.0,2,1100,40.7061,-111.9048,housing/rent/apartment,Thumbnail,UT
7406,1250,1.0,2,1100,39.8296,-75.0152,housing/rent/apartment,Yes,NJ
7407,1249,1.0,3,1100,35.2384,-80.7484,housing/rent/apartment,Thumbnail,NC
7409,1200,2.0,4,1100,40.5338,-75.7895,housing/rent/apartment,Thumbnail,PA
7410,1199,2.0,2,1100,33.8737,-84.5097,housing/rent/apartment,Yes,GA
7411,1135,2.0,2,1100,33.9295,-84.4662,housing/rent/apartment,Thumbnail,GA
7412,1132,2.0,2,1100,43.0531,-87.9659,housing/rent/apartment,Thumbnail,WI
7414,1100,2.0,3,1100,36.3267,-94.0643,housing/rent/apartment,Thumbnail,AR
7416,1099,2.0,2,1100,36.1147,-80.0915,housing/rent/apartment,Thumbnail,NC
7417,1099,2.0,2,1100,36.1147,-80.0915,housing/rent/apartment,Thumbnail,NC
7418,1050,1.0,2,1100,41.2562,-96.0404,housing/rent/apartment,Thumbnail,NE
7419,1050,2.0,2,1100,40.6498,-111.9625,housing/rent/apartment,Thumbnail,UT
7420,1050,2.0,2,1100,30.4415,-91.1012,housing/rent/apartment,Thumbnail,LA
7422,1010,2.0,2,1100,35.2016,-80.8124,housing/rent/apartment,Thumbnail,NC
7423,1000,2.0,2,1100,30.4415,-91.1012,housing/rent/apartment,Thumbnail,LA
7424,1000,2.0,2,1100,26.612,-81.9728,housing/rent/apartment,Thumbnail,FL
7425,999,1.0,2,1100,43.0531,-87.9659,housing/rent/apartment,Thumbnail,WI
7426,990,1.5,2,1100,35.8036,-78.6974,housing/rent/apartment,Thumbnail,NC
7427,950,2.0,3,1100,33.8037,-85.7689,housing/rent/apartment,Thumbnail,AL
7428,925,2.0,2,1100,33.9295,-84.4662,housing/rent/apartment,Yes,GA
7431,895,1.0,2,1100,35.6757,-97.4949,housing/rent/apartment,Thumbnail,OK
7432,895,2.0,2,1100,36.2548,-115.5263,housing/rent/apartment,Thumbnail,NV
7433,895,2.0,2,1100,36.2548,-115.5263,housing/rent/apartment,Thumbnail,NV
7434,895,2.0,2,1100,36.2548,-115.5263,housing/rent/apartment,Thumbnail,NV
7435,895,2.0,2,1100,36.2548,-115.5263,housing/rent/apartment,Thumbnail,NV
7436,888,1.5,2,1100,39.6915,-84.1533,housing/rent/apartment,Thumbnail,OH
7437,855,2.0,2,1100,36.0909,-79.9272,housing/rent/apartment,Thumbnail,NC
7438,850,2.0,2,1100,41.2562,-96.0404,housing/rent/apartment,Thumbnail,NE
7440,825,2.0,3,1100,34.8226,-82.5798,housing/rent/apartment,Thumbnail,SC
7441,800,1.0,3,1100,42.7199,-84.5731,housing/rent/apartment,Thumbnail,MI
7442,795,1.5,2,1100,40.8806,-81.5897,housing/rent/apartment,Thumbnail,OH
7447,750,1.0,3,1100,32.4637,-95.2804,housing/rent/apartment,Thumbnail,TX
7450,1149,1.0,3,1101,33.7848,-84.3922,housing/rent/apartment,Thumbnail,GA
7451,985,2.0,2,1101,35.3718,-77.9282,housing/rent/apartment,Thumbnail,NC
7452,1090,2.0,2,1102,39.05,-84.3439,housing/rent/apartment,Yes,OH
7453,2992,2.0,2,1103,34.1474,-118.1391,housing/rent/apartment,Thumbnail,CA
7454,2992,2.0,2,1103,34.1474,-118.1391,housing/rent/apartment,Yes,CA
7455,2944,2.0,2,1103,42.3157,-71.2073,housing/rent/apartment,Thumbnail,MA
7456,1789,2.0,2,1103,39.9478,-74.9117,housing/rent/apartment,Thumbnail,NJ
7457,1595,2.0,2,1103,38.8862,-104.7389,housing/rent/apartment,Yes,CO
7459,2791,2.0,2,1104,47.5311,-122.0679,housing/rent/apartment,Yes,WA
7460,2791,2.0,2,1104,47.5311,-122.0679,housing/rent/apartment,No,WA
7462,2462,2.0,2,1104,39.0521,-77.119,housing/rent/apartment,Thumbnail,MD
7465,1695,2.0,2,1104,40.5853,-105.0839,housing/rent/apartment,Yes,CO
7466,1210,2.0,2,1104,33.9295,-84.4662,housing/rent/apartment,Thumbnail,GA
7467,1202,2.0,2,1104,41.645,-83.5484,housing/rent/apartment,Thumbnail,OH
7468,1175,2.0,4,1104,35.4047,-80.6098,housing/rent/apartment,Thumbnail,NC
7469,895,1.5,2,1104,38.9451,-95.219,housing/rent/apartment,Thumbnail,KS
7470,2690,2.0,2,1105,40.8342,-73.9735,housing/rent/apartment,Thumbnail,NJ
7471,2165,2.0,3,1105,47.3949,-122.0287,housing/rent/apartment,Yes,WA
7472,2165,2.0,3,1105,47.3949,-122.0287,housing/rent/apartment,Yes,WA
7474,2050,2.0,2,1105,39.1649,-76.7156,housing/rent/apartment,Thumbnail,MD
7476,599,1.5,3,1105,45.8801,-87.0476,housing/rent/apartment,Thumbnail,MI
7477,1895,2.0,2,1106,44.9368,-93.3605,housing/rent/apartment,Thumbnail,MN
7478,1332,2.0,3,1106,37.3382,-77.4495,housing/rent/apartment,Thumbnail,VA
7480,725,1.0,2,1106,44.3024,-75.4157,housing/rent/apartment,Thumbnail,NY
7481,1650,2.0,3,1107,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
7484,1100,2.0,2,1109,35.6217,-97.4702,housing/rent/apartment,Yes,OK
7485,1100,2.0,2,1109,35.6217,-97.4702,housing/rent/apartment,Yes,OK
7486,1050,2.0,2,1109,35.6217,-97.4702,housing/rent/apartment,Yes,OK
7487,1050,2.0,2,1109,35.6217,-97.4702,housing/rent/apartment,Yes,OK
7488,2296,1.0,4,1110,40.1145,-88.2723,housing/rent/apartment,Thumbnail,IL
7490,1643,2.0,2,1110,39.065,-76.9815,housing/rent/apartment,Thumbnail,MD
7491,1499,2.0,3,1110,27.3181,-82.4987,housing/rent/apartment,Thumbnail,FL
7492,1428,2.0,2,1110,28.0763,-82.7582,housing/rent/apartment,Thumbnail,FL
7493,1399,2.0,2,1110,27.3181,-82.4987,housing/rent/apartment,Thumbnail,FL
7494,1315,2.0,2,1110,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
7495,1029,2.0,2,1110,40.11,-83.1087,housing/rent/apartment,Thumbnail,OH
7496,910,2.0,2,1110,46.8608,-96.8096,housing/rent/apartment,Thumbnail,ND
7498,1350,2.0,2,1111,28.4544,-81.7641,housing/rent/apartment,Thumbnail,FL
7499,2725,2.0,3,1112,41.8625,-87.6825,housing/rent/apartment,Thumbnail,IL
7500,1395,1.0,1,1112,43.1153,-89.5249,housing/rent/apartment,Thumbnail,WI
7502,1200,1.0,2,1112,41.8821,-87.8767,housing/rent/apartment,Thumbnail,IL
7503,2899,1.5,1,1113,45.5091,-122.6449,housing/rent/apartment,Thumbnail,OR
7504,2875,2.0,2,1113,40.7766,-74.3914,housing/rent/apartment,Thumbnail,NJ
7505,2850,2.0,2,1113,40.7766,-74.3914,housing/rent/apartment,Thumbnail,NJ
7506,2651,2.0,2,1113,40.7766,-74.3914,housing/rent/apartment,Thumbnail,NJ
7507,1322,2.0,2,1113,33.7289,-84.1257,housing/rent/apartment,Yes,GA
7508,1315,2.0,2,1113,36.7434,-76.2257,housing/rent/apartment,Thumbnail,VA
7509,1204,2.0,2,1113,35.7863,-78.4845,housing/rent/apartment,Thumbnail,NC
7510,3300,1.0,3,1114,42.328,-71.071,housing/rent/apartment,Thumbnail,MA
7511,1400,2.0,2,1114,39.1679,-84.4933,housing/rent/apartment,Thumbnail,OH
7512,1218,2.0,2,1114,35.4569,-79.0546,housing/rent/apartment,Thumbnail,NC
7513,2082,2.0,2,1115,39.2144,-76.8797,housing/rent/apartment,Yes,MD
7514,1699,2.0,2,1115,39.2031,-76.7531,housing/rent/apartment,Thumbnail,MD
7515,1630,2.0,2,1115,39.905,-74.9965,housing/rent/apartment,Thumbnail,NJ
7516,1630,2.0,2,1115,39.905,-74.9965,housing/rent/apartment,Thumbnail,NJ
7518,1225,2.0,3,1115,36.193,-115.2946,housing/rent/apartment,Thumbnail,NV
7519,963,2.0,2,1115,36.0714,-79.7947,housing/rent/apartment,Thumbnail,NC
7520,2077,1.5,2,1116,33.9059,-118.0073,housing/rent/apartment,Yes,CA
7524,2340,2.0,2,1117,39.1649,-76.7156,housing/rent/apartment,Yes,MD
7525,1995,1.5,1,1117,47.616,-122.3275,housing/rent/apartment,Thumbnail,WA
7526,1299,2.0,3,1117,35.4851,-80.6145,housing/rent/apartment,Thumbnail,NC
7527,2100,2.0,2,1118,38.7999,-77.1072,housing/rent/apartment,Thumbnail,VA
7528,1100,2.0,3,1118,38.8873,-94.7691,housing/rent/apartment,Yes,KS
7529,2620,2.0,2,1119,40.7647,-74.2119,housing/rent/apartment,Thumbnail,NJ
7530,2355,1.0,1,1119,42.2094,-70.999,housing/rent/apartment,Thumbnail,MA
7531,2355,1.0,1,1119,42.2094,-70.999,housing/rent/apartment,Thumbnail,MA
7532,1895,2.0,2,1119,35.823,-78.6438,housing/rent/apartment,Thumbnail,NC
7533,1299,2.0,3,1119,35.4047,-80.6098,housing/rent/apartment,Thumbnail,NC
7535,1185,2.0,2,1119,34.0072,-84.0034,housing/rent/apartment,Thumbnail,GA
7536,2850,2.0,3,1120,33.6613,-117.9116,housing/rent/apartment,Thumbnail,CA
7537,2286,2.0,2,1120,41.0133,-74.3321,housing/rent/apartment,Thumbnail,NJ
7538,2265,2.0,2,1120,41.0133,-74.3321,housing/rent/apartment,Thumbnail,NJ
7539,1775,2.0,2,1120,39.6951,-75.124,housing/rent/apartment,Thumbnail,NJ
7540,1715,2.0,2,1120,39.0761,-77.1247,housing/rent/apartment,Thumbnail,MD
7542,1600,2.0,2,1120,37.0451,-76.3664,housing/rent/apartment,Thumbnail,VA
7544,1499,1.5,3,1120,44.7466,-93.2018,housing/rent/apartment,Thumbnail,MN
7546,1225,2.0,2,1120,32.7767,-97.0816,housing/rent/apartment,Thumbnail,TX
7547,1125,2.0,3,1120,34.0505,-81.0098,housing/rent/apartment,Thumbnail,SC
7548,995,2.0,3,1120,47.9179,-97.0658,housing/rent/apartment,Thumbnail,ND
7549,2850,2.0,2,1121,40.862,-74.4061,housing/rent/apartment,Thumbnail,NJ
7550,2100,2.0,2,1121,38.1623,-122.2494,housing/rent/apartment,Thumbnail,CA
7551,1705,2.0,2,1121,39.6462,-119.6975,housing/rent/apartment,Thumbnail,NV
7552,1649,2.0,3,1121,47.8318,-122.2834,housing/rent/apartment,Thumbnail,WA
7553,1599,1.0,2,1121,34.0791,-84.2039,housing/rent/apartment,Thumbnail,GA
7554,1494,2.0,2,1121,35.823,-78.6438,housing/rent/apartment,Yes,NC
7555,802,2.0,3,1121,35.5173,-97.3474,housing/rent/apartment,Yes,OK
7556,2025,2.0,2,1122,40.6949,-74.2704,housing/rent/apartment,Thumbnail,NJ
7559,1275,2.0,3,1122,30.0871,-95.4685,housing/rent/apartment,Thumbnail,TX
7560,1200,2.0,2,1122,44.9056,-89.5715,housing/rent/apartment,Thumbnail,WI
7561,3776,2.0,2,1123,38.9799,-77.0798,housing/rent/apartment,Thumbnail,MD
7562,2395,2.0,2,1123,39.1527,-76.9306,housing/rent/apartment,Thumbnail,MD
7563,2345,2.0,2,1123,39.1527,-76.9306,housing/rent/apartment,Thumbnail,MD
7564,2093,1.0,1,1123,47.5481,-122.0471,housing/rent/apartment,Thumbnail,WA
7565,2093,1.0,1,1123,47.5582,-122.0044,housing/rent/apartment,Thumbnail,WA
7566,1700,2.0,2,1123,30.6554,-91.1346,housing/rent/apartment,Thumbnail,LA
7567,1549,2.0,2,1123,36.1132,-115.2754,housing/rent/apartment,Thumbnail,NV
7568,1470,2.0,2,1123,32.5807,-97.138,housing/rent/apartment,Thumbnail,TX
7569,1449,2.0,2,1123,36.1132,-115.2754,housing/rent/apartment,Thumbnail,NV
7570,1449,2.0,2,1123,36.1536,-115.1965,housing/rent/apartment,Thumbnail,NV
7571,1088,2.0,2,1123,41.3675,-82.1146,housing/rent/apartment,Thumbnail,OH
7572,1516,2.0,2,1124,32.8524,-97.0886,housing/rent/apartment,Thumbnail,TX
7573,1373,2.0,2,1124,43.2244,-88.1451,housing/rent/apartment,Thumbnail,WI
7574,1295,1.0,1,1124,33.5178,-112.0848,housing/rent/apartment,Thumbnail,AZ
7575,1274,1.0,2,1124,39.4915,-76.6609,housing/rent/apartment,No,MD
7576,825,1.0,3,1124,48.2469,-101.3017,housing/rent/apartment,Thumbnail,ND
7577,598,2.0,2,1124,38.9583,-95.2769,housing/rent/apartment,Thumbnail,KS
7578,2995,2.0,2,1125,40.7925,-74.0215,housing/rent/apartment,Yes,NJ
7579,2950,2.0,2,1125,40.8206,-74.2133,housing/rent/apartment,Thumbnail,NJ
7580,1950,2.0,2,1125,34.1751,-79.7643,housing/rent/apartment,Thumbnail,SC
7582,1540,1.0,2,1125,43.0724,-89.4003,housing/rent/apartment,Thumbnail,WI
7583,1405,2.0,2,1125,34.0791,-84.2039,housing/rent/apartment,Thumbnail,GA
7584,1250,2.0,2,1125,36.2336,-115.2906,housing/rent/apartment,Thumbnail,NV
7585,944,1.0,2,1125,39.7953,-86.1387,housing/rent/apartment,Thumbnail,IN
7586,694,2.0,3,1125,39.76,-94.8272,housing/rent/apartment,Thumbnail,MO
7587,4797,2.0,2,1126,40.722,-74.0644,housing/rent/apartment,Yes,NJ
7588,4654,2.0,2,1126,40.722,-74.0644,housing/rent/apartment,Yes,NJ
7589,2899,2.0,2,1126,34.1656,-118.3916,housing/rent/apartment,Thumbnail,CA
7590,2295,2.0,3,1126,43.0724,-89.4003,housing/rent/apartment,Thumbnail,WI
7592,2295,2.0,3,1126,43.0724,-89.4003,housing/rent/apartment,Thumbnail,WI
7593,1905,2.0,2,1126,39.266,-76.8455,housing/rent/apartment,Yes,MD
7594,1100,2.0,2,1126,42.0259,-93.6516,housing/rent/apartment,Thumbnail,IA
7595,1795,2.0,2,1127,43.0531,-87.9659,housing/rent/apartment,Thumbnail,WI
7596,3796,2.0,2,1128,42.3362,-71.1037,housing/rent/apartment,Thumbnail,MA
7597,1515,2.0,2,1128,45.5223,-122.9416,housing/rent/apartment,Thumbnail,OR
7598,1199,2.0,3,1128,33.7218,-84.744,housing/rent/apartment,Thumbnail,GA
7599,920,1.0,1,1128,42.746,-90.4961,housing/rent/apartment,Thumbnail,WI
7600,3281,2.0,2,1129,34.07,-118.3501,housing/rent/apartment,Thumbnail,CA
7601,3145,2.0,2,1129,40.789,-74.0122,housing/rent/apartment,Yes,NJ
7602,2285,2.0,2,1129,39.1396,-77.1914,housing/rent/apartment,Thumbnail,MD
7603,1700,2.0,2,1129,30.6554,-91.1346,housing/rent/apartment,Thumbnail,LA
7604,1580,2.0,2,1129,38.6968,-104.6969,housing/rent/apartment,Yes,CO
7605,1560,1.0,3,1129,43.0724,-89.4003,housing/rent/apartment,Thumbnail,WI
7606,1199,2.0,3,1129,30.0871,-95.4685,housing/rent/apartment,Thumbnail,TX
7607,1050,2.0,3,1129,41.247,-81.3442,housing/rent/apartment,Thumbnail,OH
7608,1962,2.0,2,1130,39.0275,-77.3955,housing/rent/apartment,Thumbnail,VA
7609,1743,2.0,1,1130,39.1634,-76.6165,housing/rent/apartment,Thumbnail,MD
7610,1600,2.0,2,1130,44.8653,-93.4749,housing/rent/apartment,Thumbnail,MN
7611,1544,2.0,2,1130,36.0402,-86.6385,housing/rent/apartment,Thumbnail,TN
7613,1371,2.0,2,1130,35.7887,-78.6531,housing/rent/apartment,Yes,NC
7614,1350,1.5,3,1130,36.0284,-78.9059,housing/rent/apartment,Thumbnail,NC
7615,1200,2.0,2,1130,35.6101,-78.4715,housing/rent/apartment,Thumbnail,NC
7617,900,2.0,2,1130,46.8608,-96.8096,housing/rent/apartment,Thumbnail,ND
7618,890,2.0,2,1130,43.5329,-96.7265,housing/rent/apartment,Thumbnail,SD
7621,1514,2.0,2,1131,27.3216,-82.4763,housing/rent/apartment,Thumbnail,FL
7622,1328,2.0,2,1131,36.7434,-76.2257,housing/rent/apartment,Thumbnail,VA
7623,645,1.5,3,1131,39.0379,-83.1012,housing/rent/apartment,Yes,OH
7626,1765,2.0,2,1132,47.4608,-122.2095,housing/rent/apartment,Thumbnail,WA
7628,1365,1.0,3,1132,43.0724,-89.4003,housing/rent/apartment,Thumbnail,WI
7629,895,2.0,2,1132,35.2441,-97.4144,housing/rent/apartment,Yes,OK
7630,2900,2.0,2,1133,47.616,-122.3275,housing/rent/apartment,Thumbnail,WA
7631,1610,2.0,2,1133,41.7773,-72.5249,housing/rent/apartment,Thumbnail,CT
7632,1130,2.0,2,1133,40.4261,-79.7631,housing/rent/apartment,Thumbnail,PA
7633,979,2.0,2,1133,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
7634,3090,2.0,2,1134,40.789,-74.0122,housing/rent/apartment,Yes,NJ
7635,2450,1.0,2,1134,40.0054,-75.1415,housing/rent/apartment,Thumbnail,PA
7636,1931,2.0,2,1134,39.0747,-76.7017,housing/rent/apartment,Yes,MD
7637,1800,2.0,2,1134,39.736,-104.9819,housing/rent/apartment,Thumbnail,CO
7638,1699,1.0,3,1134,38.5587,-121.432,housing/rent/apartment,Thumbnail,CA
7639,1500,1.5,2,1134,42.422,-83.4721,housing/rent/apartment,Thumbnail,MI
7640,1375,2.0,3,1134,35.6101,-78.4715,housing/rent/apartment,Thumbnail,NC
7642,1325,2.0,3,1134,32.7636,-97.8034,housing/rent/apartment,Thumbnail,TX
7643,930,1.5,2,1134,41.6371,-81.417,housing/rent/apartment,Thumbnail,OH
7644,3565,2.0,2,1135,40.789,-74.0122,housing/rent/apartment,Yes,NJ
7645,2650,2.0,2,1135,40.8367,-74.1027,housing/rent/apartment,Thumbnail,NJ
7646,1745,2.0,2,1135,32.4797,-96.9807,housing/rent/apartment,No,TX
7647,1685,2.0,2,1135,32.4797,-96.9807,housing/rent/apartment,No,TX
7649,3167,2.0,2,1136,47.6869,-122.1896,housing/rent/apartment,Thumbnail,WA
7650,2345,2.5,2,1136,45.5091,-122.6449,housing/rent/apartment,Thumbnail,OR
7651,1460,2.0,2,1136,36.4688,-78.2924,housing/rent/apartment,Thumbnail,NC
7652,1270,2.0,2,1136,32.8281,-97.145,housing/rent/apartment,Yes,TX
7653,1220,2.0,2,1136,36.2336,-115.2906,housing/rent/apartment,Thumbnail,NV
7655,1145,1.0,2,1136,39.3754,-76.8054,housing/rent/apartment,Yes,MD
7657,1065,1.0,2,1136,39.3754,-76.8054,housing/rent/apartment,Yes,MD
7658,1119,2.0,3,1137,29.5364,-81.2274,housing/rent/apartment,Thumbnail,FL
7659,1890,2.0,3,1138,39.0984,-76.9349,housing/rent/apartment,Thumbnail,MD
7660,1650,1.0,3,1138,43.0724,-89.4003,housing/rent/apartment,Thumbnail,WI
7663,1400,2.0,2,1138,40.6057,-80.2842,housing/rent/apartment,Yes,PA
7665,1009,1.5,2,1138,28.9283,-81.9227,housing/rent/apartment,Thumbnail,FL
7667,2040,2.0,2,1139,41.7566,-72.689,housing/rent/apartment,Thumbnail,CT
7668,1900,2.0,2,1139,41.8407,-72.7423,housing/rent/apartment,Yes,CT
7669,1595,2.0,2,1139,34.0467,-84.3786,housing/rent/apartment,Yes,GA
7670,995,2.0,3,1139,42.0259,-93.6516,housing/rent/apartment,Thumbnail,IA
7671,5000,2.0,3,1140,37.3905,-122.0796,housing/rent/apartment,Thumbnail,CA
7673,3650,2.0,2,1140,40.722,-74.0644,housing/rent/apartment,Thumbnail,NJ
7674,1400,2.0,2,1140,42.4869,-92.3426,housing/rent/apartment,Thumbnail,IA
7675,1395,2.0,2,1140,40.5059,-80.1869,housing/rent/apartment,Yes,PA
7676,1280,2.0,2,1140,36.1198,-115.0497,housing/rent/apartment,Thumbnail,NV
7677,1245,1.5,2,1140,39.7475,-75.0223,housing/rent/apartment,Thumbnail,NJ
7678,1092,2.0,2,1140,40.4256,-79.7634,housing/rent/apartment,Thumbnail,PA
7680,1050,2.0,2,1140,43.4614,-88.8407,housing/rent/apartment,Thumbnail,WI
7681,1049,2.0,3,1140,33.7218,-84.744,housing/rent/apartment,Thumbnail,GA
7682,775,2.0,2,1140,46.8608,-96.8096,housing/rent/apartment,Thumbnail,ND
7684,3489,2.0,2,1141,34.0998,-118.3265,housing/rent/apartment,Thumbnail,CA
7685,1584,2.0,2,1141,40.0083,-75.0101,housing/rent/apartment,Yes,NJ
7686,1483,2.0,2,1141,36.1036,-80.2159,housing/rent/apartment,Thumbnail,NC
7687,1419,2.0,2,1141,34.1222,-84.2975,housing/rent/apartment,Thumbnail,GA
7688,1295,2.0,2,1141,43.0724,-89.4003,housing/rent/apartment,Thumbnail,WI
7690,2400,2.0,2,1143,25.7681,-80.2033,housing/rent/apartment,Thumbnail,FL
